pair_name,priority,category,example_id,audio_filename,question,options_text,answer_label,audio_prediction,noaudio_prediction,audio_parse_status,noaudio_parse_status,audio_raw_prediction,noaudio_raw_prediction,n_options,audio_is_correct,noaudio_is_correct
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,102876.mp3__0,102876.mp3,"What happens immediately after this event first appears: ""A solo trumpet plays a clean phrase in a jazz style.""?","A. An upbeat, rhythmic trumpet lick played in a jazz style. | B. A rhythmic trumpet lick with added echo creating a wider and more ambient sound. | C. A bright, rhythmic trumpet lick with a jazzy feel. | D. This is the last event, no immediate event after. | E. The trumpet lick is played louder with less echo and an added distinct extra note.",C,C,C,exact-label,regex-label,C,"C. A bright, rhythmic trumpet lick with a jazzy feel.",5,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,102876.mp3__1,102876.mp3,"What happens immediately after this event first appears: ""A bright, rhythmic trumpet lick with a jazzy feel.""?","A. A solo trumpet plays a clean phrase in a jazz style. | B. The trumpet lick is played louder with less echo and an added distinct extra note. | C. An upbeat, rhythmic trumpet lick played in a jazz style. | D. A rhythmic trumpet lick with added echo creating a wider and more ambient sound. | E. This is the last event, no immediate event after.",C,C,C,exact-label,regex-label,C,"C. An upbeat, rhythmic trumpet lick played in a jazz style.",5,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,108843.mp3__2,108843.mp3,"What happens immediately after this event first appears: ""A cat is meowing.""?","A. This is the last event, no immediate event after. | B. A cat meowing. | C. A cat is playing while moving around. | D. A cat meows. | E. Footsteps on a wood floor.",D,D,D,exact-label,regex-label,D,D. A cat meows.,5,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,113321.mp3__3,113321.mp3,"What happens immediately after this event first appears: ""A high-pitched squeaking noise occurs amid car traffic.""?","A. Ambient traffic noise. | B. A motorcycle engine roars in traffic. | C. This is the last event, no immediate event after. | D. A car passes by loudly in traffic. | E. A motorcycle engine running in the distance amidst traffic.",D,D,D,exact-label,regex-label,D,D. A car passes by loudly in traffic.,5,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,119768.mp3__3,119768.mp3,"What happens immediately after this event first appears: ""The sound of a carton box being opened.""?","A. The hammer hits the nail three times. | B. The hammer hits the nails repeatedly ten times. | C. A hammer hits something repeatedly ten times. | D. This is the last event, no immediate event after. | E. Hammer hitting nails five times.",C,C,C,exact-label,regex-label,C,C. A hammer hits something repeatedly ten times.,5,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,128132.mp3__3,128132.mp3,"What happens immediately after this event first appears: ""An Alaskan Malamute moans with varying volume and sudden high-pitched tones like crying.""?","A. This is the last event, no immediate event after. | B. A dog moans in a low tone that sharply rises in the middle. | C. An Alaskan Malamute dog makes a long moan that starts high, dips to a lower tone, then rises again indoors. | D. A dog makes a short, low-pitched moan inside a room. | E. An Alaskan Malamute dog moans, starting with a high pitch and then lowering to a deeper tone.",C,C,C,exact-label,regex-label,C,C.,5,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,130537.mp3__3,130537.mp3,"What happens immediately after this event first appears: ""A male voice makes an indistinct loudspeaker announcement in the background.""?","A. Melodica music is being played. | B. An electronic doorbell with three tones rings. | C. A woman is making a loudspeaker announcement. | D. This is the last event, no immediate event after. | E. Overlapping voices chatting on a boat.",C,C,C,exact-label,regex-label,C,C. A woman is making a loudspeaker announcement.,5,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,133991.mp3__3,133991.mp3,"What happens immediately after this event first appears: ""Thunder rumbles and grumbles.""?","A. A sharp crack of thunder. | B. Rain falling. | C. Soft raindrops falling. | D. This is the last event, no immediate event after. | E. Thunder.",B,B,B,exact-label,regex-label,B,B. Rain falling.,5,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,141717.mp3__2,141717.mp3,"What happens immediately after this event first appears: ""Guitar chords are played repeatedly and then fade away.""?","A. This is the last event, no immediate event after. | B. Guitar chords are played and then fade away. | C. Guitar chords being played with some fading in the middle. | D. Guitar chords being played in sequence. | E. A guitar string is picked once, and the sound fades away.",B,B,B,exact-label,regex-label,B,B.,5,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,146075.mp3__1,146075.mp3,"What happens immediately after this event first appears: ""An animal snorts loudly nearby.""?","A. A lion roars loudly and repeatedly nearby. | B. This is the last event, no immediate event after. | C. An animal screams repeatedly nearby. | D. A pig grunts loudly and repeatedly outdoors. | E. A pig grunts repeatedly in the distance.",D,D,D,exact-label,regex-label,D,D. A pig grunts loudly and repeatedly outdoors.,5,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,167166.mp3__1,167166.mp3,"What happens immediately after this event first appears: ""A bidet emits multiple tones.""?","A. This is the last event, no immediate event after. | B. A bidet emits a high-pitched tone. | C. A bidet’s washing mechanism moves, producing a soft motor noise. | D. A bidet flushes with a steady stream of water. | E. A bidet’s water hits the surface below, creating a soft splashing sound.",C,C,C,exact-label,regex-label,C,"C. A bidet’s washing mechanism moves, producing a soft motor noise.",5,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,169127.mp3__0,169127.mp3,"What happens immediately after this event first appears: ""A chainsaw's starter cord is pulled twice suddenly, causing the engine to sputter.""?","A. A chainsaw roars loudly and continuously while cutting. | B. A chainsaw's starter cord is pulled, the chainsaw sputters briefly and starts, followed by a few revs. | C. Leaves rustling and scattering on the ground, creating gentle swooshing and noisy sounds. | D. A tree creaks and cracks as it falls, with the sounds gradually increasing in intensity, including branches snapping and the tree breaking apart, followed by a loud crash as it hits the ground. | E. This is the last event, no immediate event after.",B,B,B,exact-label,regex-label,B,B.,5,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,17615.mp3__3,17615.mp3,"What happens immediately after this event first appears: ""A dog barks with occasional pauses.""?","A. A dog barks. | B. A fire siren is blasting its tone. | C. A dog barks quietly with occasional pauses. | D. This is the last event, no immediate event after. | E. A dog barks loudly with occasional pauses.",C,C,C,exact-label,regex-label,C,C. A dog barks quietly with occasional pauses.,5,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,106603.mp3__1,106603.mp3,"What happens immediately after this event first appears: ""A dryer spinning at maximum speed.""?","A. A dryer running at maximum speed. | B. The dryer slows down and stops. | C. This is the last event, no immediate event after. | D. A dryer is making a thumping sound.",A,A,A,exact-label,regex-label,A,A. A dryer running at maximum speed.,4,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,106603.mp3__3,106603.mp3,"What happens immediately after this event first appears: ""The dryer slows down and stops.""?","A. A dryer is making a thumping sound. | B. A dryer spinning at maximum speed. | C. This is the last event, no immediate event after. | D. A dryer running at maximum speed.",C,C,C,exact-label,regex-label,C,"C. This is the last event, no immediate event after.",4,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,113146.mp3__2,113146.mp3,"What happens immediately after this event first appears: ""1oud metallic thumping sounds.""?","A. Running water echoing in the distance. | B. This is the last event, no immediate event after. | C. Loud splashing water echoing from a toilet. | D. Wind blows loudly indoors.",C,C,C,exact-label,regex-label,C,C. Loud splashing water echoing from a toilet.,4,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,120213.mp3__1,120213.mp3,"What happens immediately after this event first appears: ""A person coughs once indoors.""?","A. This is the last event, no immediate event after. | B. A person coughs four times indoors. | C. A person coughs twice indoors. | D. A person sniffs once indoors.",C,C,C,exact-label,regex-label,C,C. A person coughs twice indoors.,4,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,120213.mp3__2,120213.mp3,"What happens immediately after this event first appears: ""A person coughs twice indoors.""?","A. A person coughs once indoors. | B. This is the last event, no immediate event after. | C. A person coughs four times indoors. | D. A person sniffs once indoors.",C,C,C,exact-label,regex-label,C,C. A person coughs four times indoors.,4,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,122065.mp3__1,122065.mp3,"What happens immediately after this event first appears: ""A train horn sounds in the distance.""?","A. Clear and loud cricket sounds in the background. | B. A loud, high-pitched noise of a very fast passenger train passing by. | C. Gentle noise of a distant train with loud cricket sounds. | D. This is the last event, no immediate event after.",B,B,B,exact-label,regex-label,B,"B. A loud, high-pitched noise of a very fast passenger train passing",4,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,124982.mp3__0,124982.mp3,"What happens immediately after this event first appears: ""Typing on plastic keyboard buttons accompanied by beeping sounds for each press.""?","A. The motor of an ATM runs while it counts money. | B. A barcode scanner or cashier machine beeps. | C. This is the last event, no immediate event after. | D. Pressing a plastic button on a cashier machine, which beeps when pressed.",D,D,D,regex-label,regex-label,D.,"D. Pressing a plastic button on a cashier machine, which beeps when",4,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,125678.mp3__2,125678.mp3,"What happens immediately after this event first appears: ""Muffled sound of a large machine.""?","A. Ambient noise from a construction site. | B. A high-pitched, steady metallic sound. | C. Loud metallic sound. | D. This is the last event, no immediate event after.",C,C,C,exact-label,regex-label,C,C. Loud metallic sound.,4,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,127621.mp3__0,127621.mp3,"What happens immediately after this event first appears: ""A stream of water pouring.""?","A. Water flowing down a stream. | B. Water flowing. | C. Water flowing downstream. | D. This is the last event, no immediate event after.",B,B,B,exact-label,regex-label,B,B.,4,True,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,0,both_correct,132385.mp3__3,132385.mp3,"What happens immediately after this event first appears: ""A small motorized machine is turning off.""?","A. A small motorized machine is cutting something. | B. A small motorized machine is scratching or cutting something. | C. This is the last event, no immediate event after. | D. A small motor runs continuously after being turned on.",C,C,C,exact-label,regex-label,C,"C. This is the last event, no immediate event after.",4,True,True
